critica,nota,url
"Escrita por Patty Jenkins y Geoff Johns, este último uno que supuestamente sí sabe de qué habla cuando se trata de personajes DC… 
Quería creer que después de una sencillita “Wonder Woman” (2017), Patty Jenkkns nos traería un mayor desarrollo del personaje y su relación con el mundo, que nos mostraría de qué modo Diana Prince ha lidiado con ese karma propio de todo superhéroe que reza “todo poder conlleva una gran responsabilidad”. Imaginaba que, tras el anuncio de una ambientación ochentosa, iríamos de la tragedia de la Primera Guerra a otras tragedias (aunque no me imaginaba cual… ¿Cindy Lauper, tal vez?, ¿el apogeo de la Guerra Fría?), donde la Wonder afianzaría su relación con la “justicia”, consolidando el uso de sus poderes y su abnegado interés por mantener y velar por la paz y el amor en el planeta. 
Bueno, no. 
 
Ahora mismo diré, a falta de las cosas buenas, las que al menos no están mal en “Wonder Woman 1984“: 
 
Creía que iba a estar atiborrada de chistes estúpidos del estilo “Thor Ragnarok” (2017) o similar y no. Por suerte no. Hay humor, sí, pero no está mal. Lo mismo que el feminismo guerrillero que tanto temía (e incluso alguien denunció haber notado), me retracto: no hay nada de eso. 
Y cansado estoy de decir, oír, leer que Hans Zimmer está increíble. Cuando lo destacable de una película es el compositor, entonces mala señal. 
 
Y eso es todo lo bueno para decir. 
 
Luego, el guión es un dislate aunque por momentos no lo parece porque han puesto ahí a actores y actrices de la talla de Kristen Wiig o Pedro Pascal que a pesar de TODO, convierten el polvo en un jugo Tang de naranja que más o menos se va tragando. 
 
Las escenas de acción son en general muy confusas y en planos cerrados donde lo que ocurre queda más a cargo de la imaginación de quien la ve que en la labor de la Jenkins (o de yo qué sé quien se haya encargado de ello). 
Tampoco es que sea imprescindible que las escenas de acción sean geniales cuando el guión es tan malo y para muestra de ello tenemos la reciente “Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn” (2020), que en materia de acción es estupenda, lo mismo que en guión horrible, pero es que al final del día, cuando quieres pensar en lo bueno de WW84, no queda nada. 
 
Iba a hacer algo de spoilers, pero yo creo que el mayor spoiler de esta película es revelar que es mala. 
 
A modo de reflexión, creo que DC está en un irreparable estado crítico desde “Man of Steel” (2013) hasta nuestros días, o sea desde que quiso nacer y no pudo. 
Una vez más he vuelto a escuchar y leer de ciertos opinadores “DC otra vez haciendo películas como Marvel”, queriendo decir con Marvel que es infantil, superflua ó incluso mala. Pero lo cierto es que si a DC le falta mucha sopa para entender qué es una película Marvel, a esos ciertos opinadores mucha más. De toda esa filmografía pretensiosamente denominada DCEU, la única con verdadera vocación Marvel es “Aquaman” (2018). Luego, la traumática locura de Snyder que no ha conducido a nada (y sigue produciendo cráteres insalvables), anuncios como el concepto flashpoint para The Flash (¿2022?) donde según trascendidos intentan traer al live action un batiburrillo de ocurrencias que a priori y viniendo de quien vienen causan estupor, la hiperanunciada-y-no-pasa-nada “Black Adam”, la televisiva “Shazam!” que tendrá una segunda parte que probablemente ya nadie quiera ver, no están a la altura de Marvel. Ojalá fueran películas infantiles, puesto que no es ningún pecado que lo sean, sino que son películas pésimas. De mala ejecución, de guiones vagos y concreciones chapuceras como esta WW84, a la que le casco un 2.",2,https://www.filmaffinity.com/es/reviews/3/420801.html
"Lo mires por donde lo mires, e independientemente de la opinión que te despertase la 'no exitosa' reincursión de Christopher Nolan en los terrenos del metaespionaje con 'Tenet' -que admito de antemano no haber visto, lo siento-, hay que reconocerle a Warner Bros el meritorio atrevimiento de haber sido la única major cinematográfica que, en el pandémico año de (des)gracia de 2020, le ha echado pelotas suficientes (u ovarios amazónicos) para no abandonar ni dejar totalmente huérfanas de blockbusters a las moribundas salas cinematográficas. O al menos, claro está, así ha sido para los países donde 'esto' no se ha estrenado simultáneamente en cines y la plataforma HBO MAX. Pero ojo, porque habría sido necesario echarle pelotas y valor para estrenar esta 'Wonder Woman: 1984' en cualesquiera estación del año. 
Nada en el formidable prolegómeno de las olimpiadas amazonas o las proezas superheroicas de centro comercial te prevén contra lo que viene a continuación: aproximadamente desde que Chris Pine es exorcizado en Juan Sánchez Villalobos de Ramírez de 'Los Inmortales 2: El desafío' (1991, Russell Mulcahy). Ejerciendo como los archienemigos de turno, la nerd y asalvajada Kristen Wiig junto a un Pedro Pascal que va picando al tuntún, como Max Lord, de Donald Trump, del Lex Luthor de Gene Hackman o la galería de cucamonas faciales que sólo le funcionan a Nic Cage. 
Una verdadera pena que el público se termine perdiendo el sorprendente regreso al circo superheroico DC de la auténtica y más celebérrima heroína amazona. Pero desgraciadamente, para entonces, más de la mitad del aforo -2 o 3 personas- ya habían desalojado la sala. 
¿Veredicto? 'Wonder Woman 1984' (2020, Patty Jenkins) es más mala que un brote de Coronavirus en Chernobyl.",2,https://www.filmaffinity.com/es/reviews/3/420801.html
Por no pensar otra cosa.. La critica especializada en verdad hace su trabajo?. Está demás expandirme  en lo que ya los demás usuarios han reseñado. Pasa de empezar regular transitando hacia mala y terminar en malísima. Ningún critico de paga puede ocultar algo tan evidente.,2,https://www.filmaffinity.com/es/reviews/3/420801.html
"Wonder Woman 1984, la esperada secuela de la superheroína más magnética del universo DC, llega este viernes a los cines cargada de expectativas. Y no es para menos, porque la directora Patty Jenkins ha firmado una película muy entretenida con grandes dosis de humor que equilibra con destreza las escenas de acción con el desarrollo de la trama. Las casi dos horas y media de duración han servido para dar a los personajes un poco de relieve, y tanto Gal Gadot como Pedro Pascal y Kristen Wiig entregan unas interpretaciones estupendas, especialmente estos dos en el papel de villanos. 
 
Sin embargo... ¡Ay, el guion! Las motivaciones de los protagonistas nunca quedan del todo claras o cambian sin coherencia. No son naturales ni orgánicas. Además, Wonder Woman 1984 nos avasalla con una moralina insoportable en su segunda mitad. Las grandes dosis de acción de la primera parte –aquí destacaría el brillante prólogo de las olimpiadas– quedan opacadas por un buenrrollismo utópico que causa alipori por su ingenuidad e infantilismo, y los guionistas llevan a los personajes a contradecirse una y otra vez en función de lo que exija la trama, y no al revés, con los personajes cambiando la historia en función de sus motivaciones, como hacen las buenas historias. 
 
No es que podamos pedirle relatos sesudos y maduros al cine de superhéroes, pero hay una gran diferencia entre mandar un mensaje positivo y exagerarlo, lo que lo transforma en mero artificio. Parece que toda la trama sirve de excusa para contarnos que hay gente que lo pasa muy mal en la vida (¡qué novedad!) y que hay que tomar decisiones duras por el bien común. Nada nuevo bajo el sol. El espectador es tratado como un niño pequeño, y se le guia, chupete en boca, hacia ese optimismo delirante propio del posmodernismo que impera en el cine comercial. 
 
También se echa de menos un mayor protagonismo de esa estética ochentera que tanto destaca en los psicodélicos carteles oficiales y en el tráiler. Jenkins no le saca demasiado partido al contexto histórico, y lo diluye en escenas de acción que, a pesar de estar bien ejecutadas, no son tan sorprendentes ni espectaculares como en otros productos de DC. Si vestir a Chris Pine con una riñonera es ser retro, vamos apañados. 
 
En resumen: una película mucho más entretenida que su predecesora, en algunos momentos muy divertida (Kristen Wiig está estupenda en ese aspecto) y con buenas interpretaciones, pero que peca de tener un guion con baches inaslvables y escenas que sonrojan por su ingenuidad, muy artificioso. Entretenida pero infantil, con demasiada moralina y un desenlace incoherente.",4,https://www.filmaffinity.com/es/reviews/3/420801.html
"Aburrida de inicio a fin, situaciones absurdas, deseos absurdos, la moraleja más común que hasta los dibujos animados han sacado, el feminismo absurdo que está de moda actualmente, en fin no me gusto, 2 hrs. y media perdidas en una película que lo rescatable la heroína manejada como atractivo visual, porque su actuación apesta y más con armadura dorada de sagitario que luce mejor en Saint Seiya.",2,https://www.filmaffinity.com/es/reviews/3/420801.html
"Si tu novia la Jessy te pide un día que veáis una peli ahí guapa, ten en cuenta que debes elegir una que, a la vez que os entretenga, os haga ver la vida de color de rosa. Aparca tu Seat León amarillo y vete corriendo al videoclub más cercano para disfrutar de este espectáculo sin parangón en el mundo del cine. A veces, sólo a veces, el séptimo arte eleva nuestro espíritu a cotas que de otra manera sería imposible soñar. Como unas llantas de aleación de fibra de carbono que vienen de serie y por las que no tienes que pagar. Pues algo así. 
 
Porque sí, querido amigo, Hollywood ha hecho la versión definitiva del clásico, la revisión mejorada y corregida como por arte de subwoofer de la ya mítica ""chu fas chu furius"". Pero ahora con chinos y mogollón de gente con tatoos. 
Tokyo Race es un trepidante thriller de acción situado en Tokio (Race). Bajo el pretexto de una carrera, el genial director Justin Lin nos ofrece una romántica visión de la vida, de los deseos más hondos y nobles del ser humano, para llevarnos a 312,3 km/h por la carretera de los sueños.  
 
Si creías que tus papás tenían razón al decir que estudiaras, esta obra te demuestra que estaban equivocados. Lo que importa en la vida es tener el buga to guapo, que sea capaz de coger los 200 km/h y que tenga sitio en el cristal tintado de atrás para poner el nombre de tu churri y el tuyo con la bandera de España. Así podrás competir por las carreteras de Castilla con señores de 70 años a los que les pasarás como un bólido, demostrando que la tienes más grande que ellos y que su vida se ha consumido en un sinfín de proyectos absurdos que culminan a menos de 60 km/h en una vía rápida de Benavente. 
 
Aprovecha tu vida. Tunea el coche. Lleva contigo a la Vane, a la Jessy o a la Jenny. Come cachopos. Añade altavoces hasta en la baca. Pon pegatinas de Sparco incluso dentro del maletero. Consume mucha carne de vacuno, venao, ciervo o jabalí. Y sobre todo, no dejes de ver Tokio Race. Serás el rey del polígono.",2,https://www.filmaffinity.com/es/reviews/1/445767.html
"Bochornosa tercera entrega en la que queda patente el poco interés por convencer a una gran mayoría, centrando única y exclusivamente el producto a aquellos quinceañeros ansiosos por cumplir los dieciocho para poder manejar sus propios carros tuneados al son del hip hop. 
 
Resulta que como el chaval que aquí sale es un bala perdida con esto de las carreras ilegales, la madre lo manda al Japón (nada menos). Y justo al primer sitio de Tokio a donde va a parar (como si en todos los barrios del mundo fuese lo normal) se montan carreras ilegales con coches valorados en billones de euros. El hecho de que él no tenga allí vehículo es lo de menos, ya que un mafieta japonés con el que jamás ha cruzado palabra le regalará las llaves del suyo. Así por las buenas. Y si lo destroza no pasa nada, le regala otro al siguiente día. 
 
Mucha música rapera, muchas tías con generoso escote dando la salida, apuestas entre los participantes en el que el premio es la novia, y aun queda lo mejor; la auténtica mafia japonesa comprometiéndose a ceder la zona (a cambio de nada) al primer niñato extranjero que se lo apueste en la carrera. Como si no tuviesen otros asuntos ilegales más importantes a los que acudir. 
 
Aparte de unas competiciones (bastante flojas visualmente) ""Tokyo Race"" no ofrece absolutamente nada de nada. En serio, después de verla me siento avergonzado por la elevada nota que di a su primera parte.",2,https://www.filmaffinity.com/es/reviews/1/445767.html
"05:00 
 
Oh, my God! ¡Tengo que escribir una crítica en menos de cinco minutos sobre “A todo gas: Tokyo Race”! Película complicada que entra dentro de la saga conocida también como “A todo truño” aka “Derrape total de neuronas”. 
 
04:30 
 
Después de un inicio tan inteligente que hace y convierte en obras pedantes de arte desmesurado la filmografía completa de Chiquito de la Calzada, con trata de blancas incluido en el pack, uno puede llegar a preguntarse la cantidad de medios que emplea “jollywud” para realizar películas tan pretendidamente estúpidas. 
	 
04:00 
 
La cosa es ir de gallitos, empotrase y matarse (y no precisamente en ese orden). Que si “Mira, ¡no hables con mi chica!”, etc., etc. y etc.  
 
03:30 
 
Llevarse la acción a Tokio puede entenderse como operación de marketing pero Justin Lin no ha entendido nada sobre el cine de acción contemporáneo actual oriental. Simplemente se ha limitado a realizar un filme de yakuzas adolescentes en los límites del reino del mainstream americano.  
 
03:00 
 
Presenciar como un “niñato japo” se despeña y el resto aplaude entra dentro de los anales de la pornografía del cine comercial actual. 
 
02:30 
 
Desconozco el motivo por el cuál la DGT se gasta millones en campañas destinadas a los jóvenes y permite que se sacralicen las películas de esta saga…aunque tiene aviso al final: “Las escenas que han tenido lugar en este filme son peligrosas y han sido rodadas por profesionales”.  En el punto exacto en el que se suelen encender las luces y nadie lee la pantalla. Ah, ¿es que algún joven que forme parte del target de “A todo gas: Tokyo Race” sabe leer? Las señales de tráfico seguramente sólo en el examen para sacarse el carné.  
 
02:00 
 
¿De qué hablo en estos dos minutos? 
 
01:30 
 
¿? 
 
01:00 
 
[...] 
 
00:30 
 
[...]",2,https://www.filmaffinity.com/es/reviews/1/445767.html
"Eso y música machacona cada dos por tres es en lo que se basa la película. 
 
Sólo hay que ver como comienza la película para comprobar que es lo que se va a comprobar. Chico protagonista habla con chica guapa, entonces chico malote suelta un ""¿estás hablando con mi chica?"" 
 
Para echarse a temblar. 
 
Y como al prota le van los coches y las carreras tiene que mudarse una y otra vez. Y al final lo empaquetan a Japón, con los chicos de los ojos rasgados. 
 
Y ojo al dato. Se supone que el prota es menor de edad. Mínimo tiene 5 años de más. ¿No se podía haber buscado a alguien más real? Aparte tampoco es que tuviese mucho pedigrí. 
 
Esa es otra, se supone que es de la saga ""A todo gas"" pero de eso solo tiene el nombre y las carreras, los protagonistas son todos diferentes. ¿Sería que querían asegurar un porcentaje en taquilla? 
 
Por descontado el chico se meterá en problemas con unos japoneses chungos que conducen bugas megamolones, que montan las fiestas de la hostia y hacen lo que les da la gana. Algo habitual. 
 
Luego al final pasa lo lógico, cuando hay problemas con la mafia, jugarte las cosas con carreras. Al Capone lo aprobaría, indudablemente. 
 
Pese a la inverosimilitud de la película, por lo menos es entretenida. Eso sí, hay momentos en los que te vendrán ganas de darte de cabezazos con la pared. No lo hagas, duele. 
 
Y el cameo de Vin Diesel, breve y revitalizante.",4,https://www.filmaffinity.com/es/reviews/1/445767.html
"¿Es realmente necesario esta película? ¿De verdad alguién quiere verla? Atrás dejamos a Vin Diesel y Paul Walker para contar las peripecias de un joven americano en las tierras niponas. 
    Es increible la rapidez con lo que suceden las cosas en esta pelicula, nada más llegar a Tokio se hace enemigo de los Yakuza, lo cual no solo no es inteligente, sino totalmente desaconsejable. Es decir, el argumento es una chorrada, una simple excusa para enseñar los coches tuneados y cuanto mola el protagonistas y lo buenas que están las chicas. 
      Y con una sorpresa final, que no lo es tanto. 
      Una pelicula para ver y olvidar, no la recomiendo a nadie. Solo a los maniacos del tuning.",1,https://www.filmaffinity.com/es/reviews/2/445767.html
"Tercera entrega de A todo gas (segundo spin-off, mayormente) que se traslada a Tokyo y pasa de las carreras de diez segundos al derrapaje y que deja a Paul Walker a un lado para centrarse en las aventuras de un presunto chaval de 17 años que realmente tiene 24 y aparenta casi 30. 
 
Justin Lin debuta en la saga. Si en 2 Fast 2 Furious vimos a la saga abrir sus redes para captar espectadores más allá de los amantes de los coches, en Tokyo Race lo que vemos es un claro acercamiento al mercado oriental. La putada en Tokyo Race es que parece aprovechar el nombre de la saga para hacer lo que le sale de los huevos. No tiene absolutamente nada que ver con el estilo de las mejores películas de A todo gas (las que tienen a la pareja Walker - Diesel) y da la impresión de que engaña al público suplantando la identidad de la saga. El guión tiene una premisa aceptable en la que un jóven problemático es enviado a Japón, donde se ve mezclado con yakuzas, pero parece que se quedaron ahí y la película da la impresión de no avanzar. Lo mejor, sin duda, son los especialistas del drifting, que regalan grandes escenas que Justin Lin se encarga de rodar de manera muy correcta. En lo referente a Lin, poco más puede hacer cuando lo que tiene que contar no tiene ninguna importancia y el guión está escrito solo para engordar las arcas de los productores. 
 
Lucas Black, fatal. El chaval tiene la misma capacidad interpretativa que la piedra pómez, y lo único que hace en la película es sonreir y lanzar miradas desafiantes. Ese jóven prodigio asquerosamente rico a sus 24 años (actuales) llamado Bow Wow está muy por encima del protagonista, interpretando el papel recurrente de típico negro (negro es un color, no un insulto) que consigue de todo y viste como un rapero (en la vida real Wow es rapero). Floja también Nathalie Kelley, sin mucho que ofrecer más allá de un cuerpo que llama la atención. El exageradamente mal actor Brian Tee esá a un nivel paupérrimo, haciendo que lo único que interese sobre él sea si la prominencia de su nariz es superior a la de su boca. Sung Kang, sin duda, el mejor de todos de largo. Tranquilo y natural, nos deja un personaje de los más carismáticos de la saga. 
 
Resumiendo, que es gerundio: que nadie se equivoque por el título, porque esto no es A todo gas. Si bien la segunda mantenía la esencia pero ampliaba horizontes, esta da un giro radical. También lo da la quinta, cierto, pero a mucho mejor. Tokyo Race gustará a unos y a otros no, pero es una jodienda que nos la vendan como un A todo gas más. A mi no me gusta, si queréis saberlo.",3,https://www.filmaffinity.com/es/reviews/3/445767.html
"Pues eso, que es drift de marketing. En la vida real no se hacen esos drifting, y menos en medio de la calle o en un parking. 
Yo he estado en Japón con el motivo de dar algunos derrapes y correr en la famosa Wangan C1 (la autopista). Allí se hacen los drift en circuitos como Tsukuba Circuit o de la manera mas clandestina, en la montaña.  
Obviamente nunca terminan pegándose tiros marcha atrás en medio de la carretera. 
Me dio algo de pena ver esta película, pues si recordamos “A todo gas” 1 o 2, son 100% clandestinas todas las carreras y muy realistas, la 3 (Tokio Race) empeoro mucho y la 4 fue una completa chorrada para adolescentes. Ahora van a sacar la quinta y auguro que sera el doble de chorrada que la 4. 
Ahora veamos el tema de los coches, se nota que hay se gastaron algún dinerillo, pero son muy falsos. En Japón no usan esos coches, usan coches aun mejores, como Chaser JZX100, RX7 (pero no con esos ensanches del de la película) AE86, Skylines, etc... 
Yo creo que lo de ir de lado ha pasado un poco de moda, ahora lo que se lleva es ir a 300 Km/h por la autopista. 
 
PD: ¿No tenéis la película Wangan Midnight?",4,https://www.filmaffinity.com/es/reviews/3/445767.html
"Releo algunas críticas porque no salgo de mi asombro: o se ha acabado el mundo hoy de verdad o no hemos visto la misma película. Que si película maravillosa, que si actores espectaculares... ¡Anda ya! Supongo que esa es la visión de alguien de 15 años que no ve la hora de cumplir los 18 para poder hacer payasadas al volante. Ésto en cuanto al guión: nulo. 
Lo de los personajes es ya de risa. Nos colocan de protagonista a un tío que tiene casi 25 años haciéndolo pasar por un adolescente de 17. Nos endilgan a un montón de tipas que si tuvieran dos dedos de frente y amor propio no harían esos papeles de meros objetos sexuales (inolvidable el comienzo, cuando es la misma tía la que se propone como premio a una carrera), de sencillos floreros. Nos muestran una familia que no es tal, es un asco, y no es que el chiquillo tuviera una infancia difícil, es que al estar cada uno a su rollo el fulano hace lo que le da la gana (menudo ejemplo para los que serán nuestro futuro, con el ritmo que ya llevan). Ah, para que no faltara de nada, un amigo negro graciosillo y los malos japones, de la Yakuza. ¡Toma ya! 
En fin. Una verguenza para el cine. Y lo de poner a Vin Diesel en los créditos supongo que fue para abrir mercado.",1,https://www.filmaffinity.com/es/reviews/3/445767.html
"Me explico: sabía que esta película no me gustaría, pero me emperré en verla. Hombre, hasta que no se prueba algo no sabes si te gustará no? Pues vale, ya sé que no me gusta. 
 
Quizá sea que lo mío son las motos y no los coches; puede ser que tanto el malo malote japonés, como el bueno buenote americano, tienen menos movilidad en la cara que Espinete, o Don Pimpón, que al menos movían las cejas, creo recordar, y estos dos mantienen la cara-palo igual para todo. 
 
También puede ser que dentro de la historia, que se ve que no exige gran cosa, esperara un mínimo guión pero eso se resume a: un tío que sólo piensa en abrirse la cabeza se muda a Japón porque en su país ya no lo aguantan y empieza a hacer el memo allí también. 
 
Cierto que las carreras de coches son impresionantes, y sólo por el trabajo de los dobles y especialistas debiera haberle puesto un 5 al menos, porque realmente se lo curran, pero es que si una peli que sólo habla de coches ni siquiera tuviera eso sería para quemar la cinta...  
 
En fin, que me equivoqué al elegir película, qué le vamos a hacer. Y aviso a los que duden; si lo que quieres ver son derrapajes, chicas guapas (están para comérselas, todo hay que decirlo), chulillos insufribles y muchos coches, no te pierdas este peliculón; si no ves claro que con esto tengas suficiente, pasa o se te hará eterna.",1,https://www.filmaffinity.com/es/reviews/3/445767.html
"En efecto, ""A todo gas: Tokyo Race"" es la película más tonta que he visto en mi vida. Para empezar, tenemos a un prota, Sean que se pasa todo el día en carreras de coches tuneados que harían segregar babilla al Cabeza, al Canijo y demás monstruos canis que pueblan mi barrio. Como su madre no puede hacer carrera de él (hey que juego de palabras más gracioso acabo de hacer) lo manda con su padre que vive en... Tokyo. 
 
En el País del Sol Naciente nuestro amigo no tardará en volver a caer en el mundo de las carreras ilegales (no se tiene que quebrar mucho la cabeza, su colega el negro le mete de primeras), codeándose con la yakuza y luchando por el territorio con ellos. Y todo ello teniendo en cuenta que Sean no es nada más que un cani de instituto que acabará siendo el piloto más respetado de los bajos fondos de Tokyo, tanto que hará que Vin Diesel haga un cameo para ver que tan bueno es. Lo mejor y lo peor en Spoiler",2,https://www.filmaffinity.com/es/reviews/3/445767.html
"La camada de actores, directores, guionistas salidas de las alcantarillas estatales se dedican a esparcir su inmundicia una vez más a costa de subvenciones pagadas por todos. 
 
Poliamor pretende ser una comedia romántica tardo franquista, de esas del buenismo moderno, cañí y cayetano per se: a saber, youtuber de poca monta busca llamar la atención de una choni que justifica su incontinencia sexual con palabros baratos de libros de autoayuda. 
 
Este tipo de cine nos retrata como sociedad miserable, simple, de orangutanes que busca la risa fácil en mor de tapar la indigencia cultural. Somos una deformación grotesca de la civilización occidental, el alumno torpe que no aprueba ni copiando en los exámenes y que aun así arrima el morro a ver si puede mamar de la teta, caiga quien caiga, pues ya se sabe: el pobre puede ser tan hijo de puta o más que el rico y si encima es analfabeto, no dudará en sacar partido de la picaresca para pasar por encima de quien sea con tal de no hincarla y vivir a costa de los que sí se lo curran. 
 
Pagar por este tipo de cine es fomentar que la casta de piojosos, chupópteros y trileros que componen nuestro bastardo gremio cultural, espantan la meritocracia, que se tiene que ir al extranjero para poder medrar en un país de mediocres.",1,https://www.filmaffinity.com/es/reviews/1/478891.html
"Fernando Colomo es un artesano irregular. Es el padre de algunas de las mejores comedias españolas de los últimos 30 años y, de vez en cuando, se descuelga con tediosas comedias sin gracia que apenas te sacan una sonrisa...y, en esta ocasión, sucede justamente eso. 
La historia que cuenta puede escandalizar a alguien con severos principios morales pero a alguien que esté en el mundo, le puede parecer hasta pacata. Los personajes no resultan creíbles a pesar de que lo que nos cuentan si que lo es. Karra Elejalde, un actor que lo mismo te sorprende en una comedia que en un drama, aquí está en un papel de Antonio Resines y no parece dar la talla. Toni Acosta hace, prácticamente, siempre el mismo papel y cae simpática. María Pedraza resulta un poco cargante y el resto del reparto recita con más o menos acierto sus frases bobas. 
¿Es una mala película? No, no lo es. Fernando Colomo puede estar más o menos inspirado pero siempre es un gran narrador de situaciones actuales. ¿Es una mala comedia? Es mediocre y sin gracia, pero no es mala. 
No vamos a destripar la historia llena de tópicos y gracietas pero si que les vamos a recomendar no gastarse nueve euros en algo que, dentro de una o dos semanas, podrán ver en la plataforma que la produce que, por cierto, se está marcando unos rollos últimamente que te dan ganas de anular la suscripción. 
Otra vez ser, Fernando...seguro que si.",3,https://www.filmaffinity.com/es/reviews/1/478891.html
