"codigo","segunda_categoria","tercera_categoria","distribuidora","date","consumo_ubm","consumo_normalizado"
PM520,MOVIL,O&M,SAESA,2025-09-01 00:00:00.000,2646.0,2646.0
PM055,MOVIL,O&M,SOCOEPA,2023-11-01 00:00:00.000,3383.0,3383.0
LA104,MOVIL,O&M,SAESA,2024-07-01 00:00:00.000,3988.0,3988.0000000000005
ZS522,MOVIL,O&M,CGED,2024-06-01 00:00:00.000,1233.0,1244.5666666666666
ZE107,MOVIL,O&M,FRONTEL,2023-10-01 00:00:00.000,3983.0,3596.449715370019
RA086,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,39307.0,1740.7385714285715
FG156,MOVIL,O&M,ENEL DISTRIBUCION,2023-04-01 00:00:00.000,11527.0,1801.09375
FG156,MOVIL,O&M,ENEL DISTRIBUCION,2023-07-01 00:00:00.000,1859.0,1996.2636262513902
ZR063,MOVIL,O&M,SAESA,2024-06-01 00:00:00.000,1240.0,1238.2528735632184
FG156,MOVIL,O&M,ENEL DISTRIBUCION,2023-08-01 00:00:00.000,2119.0,1990.1410658307211
FG156,MOVIL,O&M,ENEL DISTRIBUCION,2023-10-01 00:00:00.000,2253.0,2109.9184952978053
PM388,MOVIL,O&M,SAESA,2022-08-01 00:00:00.000,3430.0,3430.0
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2023-01-01 00:00:00.000,4254.0,4122.053571428572
VA946,MOVIL,O&M,CHILQUINTA,2020-10-01 00:00:00.000,2328.8,2333.0709677419354
MA284,MOVIL,O&M,CGED,2022-04-01 00:00:00.000,5836.0,6045.5
MA284,MOVIL,O&M,CGED,2025-05-01 00:00:00.000,7441.0,7691.645161290323
SA666,MOVIL,O&M,ENEL DISTRIBUCION,2020-11-01 00:00:00.000,20453.0,3984.350649350649
MA284,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,7770.0,7519.354838709678
AM960,MOVIL,O&M,ENEL DISTRIBUCION,2022-11-01 00:00:00.000,4261.0,4587.068965517242
RM158,MOVIL,O&M,ENEL DISTRIBUCION,2021-03-01 00:00:00.000,6956.0,7418.766666666666
MA985,MOVIL,O&M,CGED,2024-11-01 00:00:00.000,3208.0,3184.5333333333333
VR335,MOVIL,O&M,CHILQUINTA,2024-10-01 00:00:00.000,4357.0,4356.897177419355
BI045,MOVIL,O&M,FRONTEL,2021-11-01 00:00:00.000,7343.0,3557.3094587206124
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2022-12-01 00:00:00.000,3918.0,4053.2749999999996
AM960,MOVIL,O&M,ENEL DISTRIBUCION,2023-09-01 00:00:00.000,4962.0,4803.258064516129
FG156,MOVIL,O&M,ENEL DISTRIBUCION,2023-11-01 00:00:00.000,1990.0,2056.1849529780566
FG156,MOVIL,O&M,ENEL DISTRIBUCION,2024-04-01 00:00:00.000,2281.0,2084.048066875653
BI292,MOVIL,O&M,CGED,2022-05-01 00:00:00.000,6132.0,6503.12680756396
ZE207,MOVIL,O&M,FRONTEL,2024-11-01 00:00:00.000,4135.0,2000.806451612903
RM624,MOVIL,O&M,ENEL DISTRIBUCION,2022-04-01 00:00:00.000,6698.0,6945.0969827586205
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2023-09-01 00:00:00.000,3481.0,3593.340517241379
URARM008,MOVIL,O&M,ENEL DISTRIBUCION,2022-07-01 00:00:00.000,23000.0,24548.96551724138
LA376,MOVIL,O&M,LUZ OSORNO,2021-08-01 00:00:00.000,4066.0,2213.4285714285716
ZS519,FIJA,O&M,CGED,2023-07-01 00:00:00.000,876.0,811.15
RM158,MOVIL,O&M,ENEL DISTRIBUCION,2023-07-01 00:00:00.000,6799.0,6799.0
ZE509,MOVIL,O&M,FRONTEL,2023-05-01 00:00:00.000,1242.0,404.55680580762254
ZE079,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,2752.0,2749.712643678161
RM158,MOVIL,O&M,ENEL DISTRIBUCION,2023-11-01 00:00:00.000,6562.0,6783.677419354839
TL162,MOVIL,O&M,CGED,2020-04-01 00:00:00.000,1751.0,1637.2661637931035
FG156,MOVIL,O&M,ENEL DISTRIBUCION,2025-08-01 00:00:00.000,3956.0,673.8241758241759
MG724,MOVIL,O&M,EDELMAG,2020-05-01 00:00:00.000,2439.0,2607.5172413793102
ZO051,MOVIL,O&M,CGED,2024-10-01 00:00:00.000,149.0,152.14717741935485
VA946,MOVIL,O&M,CHILQUINTA,2022-02-01 00:00:00.000,2205.6,2200.0916256157634
MA284,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,15248.0,7893.929166666667
VR378,MOVIL,O&M,CHILQUINTA,2024-10-01 00:00:00.000,4097.0,4108.782258064516
MA544,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,4112.0,4406.813793103449
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2024-04-01 00:00:00.000,4050.0,3685.1554252199417
MA123,MOVIL,O&M,CGED,2025-01-01 00:00:00.000,4190.0,4262.935483870968
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2024-06-01 00:00:00.000,3075.0,3236.4512987012986
MA544,MOVIL,O&M,CGED,2025-01-01 00:00:00.000,3735.0,3602.469827586207
OH995,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,2610.0,2517.0043103448274
VR710,MOVIL,O&M,CHILQUINTA,2024-10-01 00:00:00.000,5094.0,5095.814516129032
VR284,MOVIL,O&M,CHILQUINTA,2024-06-01 00:00:00.000,3211.0,2635.6398305084745
ESTAR014,MOVIL,O&M,FRONTEL,2021-08-01 00:00:00.000,1806.0,2431.700534759358
RS352,MOVIL,O&M,ENEL DISTRIBUCION,2024-05-01 00:00:00.000,4515.0,4250.964809384164
OH995,MOVIL,O&M,CGED,2024-05-01 00:00:00.000,2829.0,2878.0709677419354
MG724,MOVIL,O&M,EDELMAG,2024-01-01 00:00:00.000,3096.0,2911.5454545454545
RS022,MOVIL,O&M,ENEL DISTRIBUCION,2021-07-01 00:00:00.000,2762.0,3106.897916666667
PM388,MOVIL,O&M,SAESA,2024-07-01 00:00:00.000,3393.0,3393.0
FS950,FIJA,O&M,SOCOEPA,2021-05-01 00:00:00.000,961.0,961.0
BI699,MOVIL,O&M,COPELEC,2020-03-01 00:00:00.000,4662.0,4662.0
ZO051,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,181.0,
RS022,MOVIL,O&M,ENEL DISTRIBUCION,2021-08-01 00:00:00.000,5643.0,5300.102083333333
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2024-11-01 00:00:00.000,2881.0,2867.6833333333334
FN609,MOVIL,O&M,CGED,2024-08-01 00:00:00.000,218.0,799.5176217379608
ESTRM060,MOVIL,O&M,ENEL DISTRIBUCION,2022-02-01 00:00:00.000,440.0,442.2167487684729
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2024-01-01 00:00:00.000,103.0,106.24374999999999
VA488,MOVIL,O&M,CHILQUINTA,2023-07-01 00:00:00.000,3281.0,3164.95
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2024-12-01 00:00:00.000,2860.0,2769.798387096774
VR282,FIJA,O&M,CGED,2025-02-01 00:00:00.000,3733.0,3596.497219132369
FG017,MOVIL,O&M,ENEL DISTRIBUCION,2022-12-01 00:00:00.000,1585.0,1619.2619047619048
OH995,MOVIL,O&M,CGED,2024-06-01 00:00:00.000,2723.0,2619.8709677419356
OH995,MOVIL,O&M,CGED,2024-07-01 00:00:00.000,2644.0,2553.7580645161293
BI292,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,7157.0,7858.195402298851
FG017,MOVIL,O&M,ENEL DISTRIBUCION,2023-03-01 00:00:00.000,1764.0,1645.2857142857142
FG017,MOVIL,O&M,ENEL DISTRIBUCION,2023-10-01 00:00:00.000,1469.0,1591.097062579821
FS662,MOVIL,O&M,COELCHA,2022-10-01 00:00:00.000,498.0,566.974358974359
BI162,MOVIL,O&M,FRONTEL,2024-11-01 00:00:00.000,4721.0,5101.971428571429
OH995,MOVIL,O&M,CGED,2024-08-01 00:00:00.000,2248.0,2254.5
ZV015,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,576.0,558.0
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,2862.0,2950.793548387097
OH830,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,5702.0,5799.576344086022
VR670,FIJA,O&M,CHILQUINTA,2024-10-01 00:00:00.000,5775.0,5791.445564516129
BI485,MOVIL,O&M,COPELEC,2021-01-01 00:00:00.000,2031.0,2027.3225806451612
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,2855.0,2751.681451612903
AR452,MOVIL,O&M,FRONTEL,2022-08-01 00:00:00.000,6801.0,7042.16875
ZU037,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,6633.0,6418.227956989247
RS022,MOVIL,O&M,ENEL DISTRIBUCION,2022-10-01 00:00:00.000,2818.0,3004.816091954023
FS662,MOVIL,O&M,COELCHA,2022-12-01 00:00:00.000,1190.0,1040.6379310344828
RM300,MOVIL,O&M,ENEL DISTRIBUCION,2025-07-01 00:00:00.000,2588.0,2507.125
RO123,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,2839.0,3040.4827586206898
OH995,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,2240.0,2374.3931034482757
AS084,MOVIL,O&M,EEPA,2024-04-01 00:00:00.000,2528.0,2528.0236559139785
OH995,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,2603.0,2619.43125
ZV163,MOVIL,SUCURSAL,CHILQUINTA,2021-01-01 00:00:00.000,2215.0,2362.3772204806687
VA854,MOVIL,O&M,LITORAL,2024-04-01 00:00:00.000,1342.0,1220.6436781609195
OH995,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,2455.0,1917.96875
SA012,MOVIL,O&M,ENEL DISTRIBUCION,2021-03-01 00:00:00.000,96716.0,6725.774174528302
ZV015,MOVIL,O&M,CGED,2022-02-01 00:00:00.000,492.0,493.27093596059115
ZV062,MOVIL,O&M,CHILQUINTA,2023-11-01 00:00:00.000,1164.0,1248.3766233766232
FS629,MOVIL,O&M,FRONTEL,2024-07-01 00:00:00.000,5252.0,2596.543181818182
AR452,MOVIL,O&M,FRONTEL,2022-11-01 00:00:00.000,7258.0,7044.612903225807
ZM685,MOVIL,O&M,ENEL DISTRIBUCION,2024-11-01 00:00:00.000,2592.0,2590.5
MA139,MOVIL,O&M,CGED,2025-01-01 00:00:00.000,3976.0,3858.344827586207
SA588,MOVIL,O&M,ENEL DISTRIBUCION,2024-09-01 00:00:00.000,5327.0,5143.268075639599
RS068,MOVIL,O&M,ENEL DISTRIBUCION,2020-06-01 00:00:00.000,5108.0,1249.0
TA069,MOVIL,O&M,COOPERSOL,2024-04-01 00:00:00.000,722.0,722.0
RS411,MOVIL,O&M,ENEL DISTRIBUCION,2020-02-01 00:00:00.000,3450.0,3481.594827586207
VR544,MOVIL,O&M,CHILQUINTA,2021-04-01 00:00:00.000,4743.0,4946.7690700104495
MA988,MOVIL,O&M,CGED,2021-01-01 00:00:00.000,6139.0,3093.6666666666665
ZM904,MOVIL,O&M,ENEL DISTRIBUCION,2020-03-01 00:00:00.000,20631.0,4292.355704697987
ZB522,MOVIL,O&M,FRONTEL,2023-07-01 00:00:00.000,3481.0,1771.5737704918033
LA573,MOVIL,O&M,SAESA,2023-07-01 00:00:00.000,2117.0,2117.0
RS025,MOVIL,O&M,ENEL DISTRIBUCION,2022-03-01 00:00:00.000,4567.0,2442.9
MG535,MOVIL,O&M,EDELMAG,2023-11-01 00:00:00.000,3074.0,2783.0010449320794
LA197,MOVIL,O&M,SOCOEPA,2022-04-01 00:00:00.000,1442.0,1442.0
ZS603,MOVIL,O&M,CGED,2024-06-01 00:00:00.000,1442.0,1412.99375
SA423,MOVIL,O&M,EEPA,2024-04-01 00:00:00.000,7734.0,7746.232258064517
RO123,MOVIL,O&M,CGED,2023-06-01 00:00:00.000,3175.0,3113.548387096774
LA573,MOVIL,O&M,SAESA,2023-08-01 00:00:00.000,2051.0,2051.0
MA277,MOVIL,O&M,CGED,2020-07-01 00:00:00.000,8437.0,7932.333333333333
FS634,MOVIL,O&M,FRONTEL,2024-07-01 00:00:00.000,4505.0,2493.775974025974
ZS603,MOVIL,O&M,CGED,2024-07-01 00:00:00.000,1435.0,1413.5395833333332
LA573,MOVIL,O&M,SAESA,2025-09-01 00:00:00.000,1935.0,1935.0
VR839,MOVIL,O&M,CHILQUINTA,2024-06-01 00:00:00.000,4726.0,4452.982758620689
ESTAR014,MOVIL,O&M,FRONTEL,2023-03-01 00:00:00.000,3429.0,3512.9064516129033
AR615,MOVIL,O&M,FRONTEL,2024-09-01 00:00:00.000,4992.0,4393.556722689075
ZE025,MOVIL,O&M,CGED,2025-09-01 00:00:00.000,3607.0,3268.84375
BI292,MOVIL,O&M,CGED,2024-12-01 00:00:00.000,6287.0,6741.25078369906
CO391,MOVIL,O&M,CGED,2023-10-01 00:00:00.000,3558.0,3650.7619047619046
ZB506,MOVIL,O&M,FRONTEL,2022-06-01 00:00:00.000,1885.0,1050.8661202185792
FS804,MOVIL,O&M,SAESA,2022-07-01 00:00:00.000,6639.0,1673.2439024390244
ZM619,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,2964.0,2845.446373850868
PEND272,MOVIL,O&M,ENEL DISTRIBUCION,2023-07-01 00:00:00.000,1812.0,1760.1583333333333
MA334,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,2830.0,2976.741379310345
ZB492,MOVIL,O&M,FRONTEL,2023-08-01 00:00:00.000,1389.0,1350.075
BI292,MOVIL,O&M,CGED,2025-03-01 00:00:00.000,6295.0,6515.209677419355
LA845,FIJA,O&M,SAESA,2024-06-01 00:00:00.000,5821.0,5821.0
ZV214,MOVIL,O&M,CHILQUINTA,2024-08-01 00:00:00.000,2566.0,2418.828142380423
ZO504,MOVIL,O&M,CGED,2021-01-01 00:00:00.000,1388.0,1524.7619047619048
ZB415,MOVIL,O&M,COELCHA,2022-01-01 00:00:00.000,1162.0,1680.615053763441
VA758,MOVIL,O&M,LITORAL,2024-04-01 00:00:00.000,5050.0,5042.919911012235
ZT500,MOVIL,O&M,COOPERSOL,2022-01-01 00:00:00.000,474.0,472.352534562212
ZU184,MOVIL,O&M,LUZ PARRAL,2024-10-01 00:00:00.000,475.0,475.5337243401759
ZO504,MOVIL,O&M,CGED,2024-05-01 00:00:00.000,8213.0,2086.909836065574
VA322,MOVIL,O&M,CHILQUINTA,2022-07-01 00:00:00.000,3770.0,4032.0
LA912,MOVIL,O&M,SAESA,2022-10-01 00:00:00.000,644.0,623.7794117647059
VA549,MOVIL,O&M,CHILQUINTA,2020-06-01 00:00:00.000,4262.0,4262.625287356322
MA581,MOVIL,O&M,CGED,2025-01-01 00:00:00.000,4233.0,4218.442540322581
MA631,MOVIL,O&M,CGED,2025-04-01 00:00:00.000,5192.0,5521.333333333333
CC366,MOVIL,O&M,CGED,2022-02-01 00:00:00.000,586.0,656.0892857142857
ZB141,MOVIL,O&M,FRONTEL,2021-12-01 00:00:00.000,2299.0,2122.3286004056795
FS562,MOVIL,O&M,FRONTEL,2021-07-01 00:00:00.000,1368.0,1285.090909090909
ESTLA047,FIJA,O&M,SAESA,2025-09-01 00:00:00.000,29040.0,29040.0
TE136,MOVIL,O&M,CGED,2023-03-01 00:00:00.000,4553.0,4701.413793103448
SA131,MOVIL,O&M,CGED,2020-04-01 00:00:00.000,33358.5,15885.0
ZT500,MOVIL,O&M,COOPERSOL,2022-02-01 00:00:00.000,382.0,384.13133640552996
LA197,MOVIL,O&M,SOCOEPA,2022-11-01 00:00:00.000,3581.0,3581.0
RM731,FIJA,O&M,ENEL DISTRIBUCION,2021-01-01 00:00:00.000,4331.0,4585.77356321839
AR371,MOVIL,O&M,FRONTEL,2022-06-01 00:00:00.000,6051.0,2885.7261652542375
RM731,FIJA,O&M,ENEL DISTRIBUCION,2021-12-01 00:00:00.000,8390.0,4334.433333333333
CC259,MOVIL,O&M,FRONTEL,2022-09-01 00:00:00.000,4075.0,3945.9784946236555
CGED1,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,3272.0,2987.083333333333
VA875,MOVIL,O&M,CHILQUINTA,2023-07-01 00:00:00.000,3509.0,3745.375
LA197,MOVIL,O&M,SOCOEPA,2023-08-01 00:00:00.000,4148.0,4148.0
BI801,MOVIL,O&M,FRONTEL,2022-06-01 00:00:00.000,5340.0,4781.239130434783
ZB141,MOVIL,O&M,FRONTEL,2023-04-01 00:00:00.000,3266.0,3489.9556650246304
ZO784,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,1680.0,1620.5
LA573,MOVIL,O&M,SAESA,2022-05-01 00:00:00.000,1821.0,1976.034482758621
ZV809,MOVIL,O&M,CHILQUINTA,2020-02-01 00:00:00.000,61.0,7.311706349206349
MA988,MOVIL,O&M,CGED,2021-06-01 00:00:00.000,3099.0,3116.9666666666667
RS552,MOVIL,O&M,CGED,2021-11-01 00:00:00.000,7426.0,7387.239583333333
ZE089,MOVIL,O&M,FRONTEL,2022-12-01 00:00:00.000,2761.0,2876.336363636364
FN713,FIJA,O&M,COOPERSOL,2024-04-01 00:00:00.000,972.0,971.1806451612903
RO108,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,586.0,655.3559510567297
OH627,MOVIL,O&M,CGED,2023-05-01 00:00:00.000,3461.0,3593.8666666666663
VR463,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,3140.0,3236.5824587706147
LA912,MOVIL,O&M,SAESA,2023-08-01 00:00:00.000,581.0,546.0878787878788
CC293,MOVIL,O&M,FRONTEL,2023-03-01 00:00:00.000,676.0,361.3103448275862
RM731,FIJA,O&M,ENEL DISTRIBUCION,2022-09-01 00:00:00.000,4123.0,4294.413793103448
RM731,FIJA,O&M,ENEL DISTRIBUCION,2023-04-01 00:00:00.000,5511.0,4931.103448275862
AN202,MOVIL,O&M,CGED,2020-11-01 00:00:00.000,4824.0,4989.1045606229145
VA772,MOVIL,O&M,LITORAL,2024-04-01 00:00:00.000,6840.0,6106.606060606061
ZB154,MOVIL,O&M,CGED,2020-12-01 00:00:00.000,996.0,967.7333333333333
ZB154,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,910.0,910.3612903225807
VL012,MOVIL,O&M,SAESA,2025-06-01 00:00:00.000,3224.0,3232.323529411765
ZB154,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,1954.0,1810.396551724138
ZB154,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,1727.0,1769.8225806451612
MA591,MOVIL,O&M,CGED,2025-01-01 00:00:00.000,4782.0,4942.517241379311
RM627,FIJA,O&M,ENEL DISTRIBUCION,2024-02-01 00:00:00.000,6581.0,6577.14039408867
RM731,FIJA,O&M,ENEL DISTRIBUCION,2023-06-01 00:00:00.000,4941.0,2550.1935483870966
ZE089,MOVIL,O&M,FRONTEL,2023-01-01 00:00:00.000,3114.0,2925.7922077922076
AN202,MOVIL,O&M,CGED,2022-06-01 00:00:00.000,4487.0,4048.6293103448274
TL123,MOVIL,O&M,CGED,2020-04-01 00:00:00.000,4809.0,2065.7419354838707
BI292,MOVIL,O&M,CGED,2025-05-01 00:00:00.000,6153.0,6589.103448275862
ZL575,FIJA,O&M,SAESA,2025-07-01 00:00:00.000,1213.0,1253.34375
AM932,MOVIL,O&M,ENEL DISTRIBUCION,2024-04-01 00:00:00.000,2927.0,2674.660801564027
ZB507,MOVIL,O&M,FRONTEL,2022-01-01 00:00:00.000,3345.0,1645.952380952381
RM731,FIJA,O&M,ENEL DISTRIBUCION,2024-01-01 00:00:00.000,6129.0,6414.3
RM731,FIJA,O&M,ENEL DISTRIBUCION,2024-05-01 00:00:00.000,6071.0,6047.0
ZV900,MOVIL,O&M,CGED,2022-03-01 00:00:00.000,2974.0,1512.5827956989249
ZO529,MOVIL,O&M,CGED,2020-09-01 00:00:00.000,1497.0,1613.6829810901002
ZS518,MOVIL,O&M,CGED,2023-10-01 00:00:00.000,1011.0,1093.2057842046718
RM731,FIJA,O&M,ENEL DISTRIBUCION,2025-02-01 00:00:00.000,6165.0,5380.870535714285
ZS518,MOVIL,O&M,CGED,2024-03-01 00:00:00.000,1044.0,1145.8214285714284
ZA268,MOVIL,O&M,CESPA,2024-02-01 00:00:00.000,1.0,0.1907894736842105
ESTAR001,MOVIL,O&M,FRONTEL,2023-12-01 00:00:00.000,14057.0,13469.308035714286
RO115,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,1875.0,1865.4737903225807
ZU065,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,862.0,923.4525862068966
AR759,MOVIL,O&M,CGED,2024-11-01 00:00:00.000,4809.0,4794.275862068966
ESTAR001,MOVIL,O&M,FRONTEL,2024-10-01 00:00:00.000,14715.0,13377.44117647059
ZL032,TRANSITORIO,TRANSITORIO,SAESA,2024-02-01 00:00:00.000,3650.0,3650.0
SA743,MOVIL,O&M,ENEL DISTRIBUCION,2022-01-01 00:00:00.000,3431.0,3641.496551724138
MA291,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,8810.0,9174.5
RV892,MOVIL,O&M,CGED,2022-06-01 00:00:00.000,2642.0,2479.5833333333335
FS758,MOVIL,O&M,SOCOEPA,2023-12-01 00:00:00.000,2028.0,2028.0
ESTAR016,MOVIL,O&M,FRONTEL,2024-04-01 00:00:00.000,5289.0,5113.161290322581
FS766,MOVIL,O&M,SAESA,2022-01-01 00:00:00.000,6209.0,3437.125
ZB116,FIJA,O&M,CGED,2022-09-01 00:00:00.000,3610.0,3385.8850806451615
LA912,MOVIL,O&M,SAESA,2024-04-01 00:00:00.000,514.0,533.053752535497
ZL424,MOVIL,O&M,SAESA,2023-07-01 00:00:00.000,1398.0,1354.3125
ZL424,MOVIL,O&M,SAESA,2023-08-01 00:00:00.000,1280.0,1322.4666666666667
ZT500,MOVIL,O&M,COOPERSOL,2023-05-01 00:00:00.000,422.0,421.9204301075269
MA291,MOVIL,O&M,CGED,2024-02-01 00:00:00.000,8753.0,8555.5
ESTAR016,MOVIL,O&M,FRONTEL,2024-05-01 00:00:00.000,5235.0,4801.258064516129
TA459,MOVIL,O&M,CGED,2020-02-01 00:00:00.000,7574.0,7588.641666666666
ESTAR016,MOVIL,O&M,FRONTEL,2024-07-01 00:00:00.000,964.0,924.1944444444445
TL123,MOVIL,O&M,CGED,2024-07-01 00:00:00.000,4891.0,4836.292338709678
AS480,MOVIL,O&M,EEPA,2021-09-01 00:00:00.000,2528.0,2528.0236559139785
ZM685,MOVIL,O&M,ENEL DISTRIBUCION,2023-06-01 00:00:00.000,2603.0,2603.6045977011495
MA278,FIJA,O&M,CGED,2025-01-01 00:00:00.000,5410.0,5247.370689655172
ZE089,MOVIL,O&M,FRONTEL,2023-04-01 00:00:00.000,2685.0,2695.1616379310344
MA291,MOVIL,O&M,CGED,2024-03-01 00:00:00.000,8358.0,9183.90625
ESTAR016,MOVIL,O&M,FRONTEL,2024-10-01 00:00:00.000,5483.0,5736.9655172413795
FS642,FIJA,O&M,COELCHA,2023-12-01 00:00:00.000,1290.0,1042.0049627791564
ZB526,MOVIL,O&M,COPELEC,2021-03-01 00:00:00.000,2186.0,2423.4631336405528
ESTMA025,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,941.0,940.6774193548388
CC109,MOVIL,SUCURSAL,CGED,2022-06-01 00:00:00.000,2680.0,2680.4333333333334
FS626,MOVIL,O&M,FRONTEL,2023-12-01 00:00:00.000,2000.0,1823.5294117647059
ZB095,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,4051.0,1932.3951612903224
ESTAR016,MOVIL,O&M,FRONTEL,2024-11-01 00:00:00.000,7365.0,7609.8469827586205
FS626,MOVIL,O&M,FRONTEL,2024-01-01 00:00:00.000,1676.0,1794.6774847870183
TA459,MOVIL,O&M,CGED,2020-07-01 00:00:00.000,8404.0,8428.041330645163
ESTAY005,MOVIL,O&M,EDELAYSEN,2021-11-01 00:00:00.000,2896.0,3100.125
VR463,MOVIL,O&M,CGED,2022-04-01 00:00:00.000,4245.0,4125.403781979978
MA291,MOVIL,O&M,CGED,2024-08-01 00:00:00.000,8382.0,7767.428571428572
MA291,MOVIL,O&M,CGED,2025-01-01 00:00:00.000,8281.0,7814.757575757576
CC109,MOVIL,SUCURSAL,CGED,2025-03-01 00:00:00.000,2882.0,3140.0492610837437
BI044,MOVIL,O&M,FRONTEL,2024-01-01 00:00:00.000,6804.0,6804.0
RM518,MOVIL,O&M,ENEL DISTRIBUCION,2020-09-01 00:00:00.000,3950.0,3847.0967741935483
BI677,MOVIL,O&M,CGED,2024-10-01 00:00:00.000,5520.0,5544.354545454546
ESTLA016,MOVIL,O&M,SAESA,2025-09-01 00:00:00.000,9066.0,9066.0
ESTRM021,MOVIL,O&M,ENEL DISTRIBUCION,2022-11-01 00:00:00.000,2910.0,2884.1702586206898
VE030,MOVIL,O&M,FRONTEL,2024-10-01 00:00:00.000,3404.0,1758.7333333333333
CC101,MOVIL,O&M,COPELEC,2021-11-01 00:00:00.000,2496.0,2496.0
TA459,MOVIL,O&M,CGED,2020-08-01 00:00:00.000,8785.0,8431.48125
PM054,MOVIL,O&M,SOCOEPA,2022-08-01 00:00:00.000,3170.0,3170.0
RV892,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,2843.0,2925.856989247312
FS642,FIJA,O&M,COELCHA,2024-07-01 00:00:00.000,1081.0,1112.5150537634408
BI053,FIJA,O&M,FRONTEL,2021-08-01 00:00:00.000,8081.0,8638.321120689654
ZB040,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,2216.0,2125.213054187192
TL072,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,3712.0,3845.0
MA290,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,4462.0,4343.541666666667
MA290,MOVIL,O&M,CGED,2021-08-01 00:00:00.000,4309.0,4236.669398907104
FN421,MOVIL,O&M,CHILQUINTA,2021-05-01 00:00:00.000,1955.0,1659.330606060606
ZE089,MOVIL,O&M,FRONTEL,2023-05-01 00:00:00.000,2699.0,2593.252155172414
RO968,MOVIL,O&M,CGED,2020-09-01 00:00:00.000,2838.0,2687.1375000000003
FN616,MOVIL,O&M,CGED,2021-05-01 00:00:00.000,1735.0,911.6101694915254
MA290,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,6566.0,3536.383606557377
MA290,MOVIL,O&M,CGED,2021-11-01 00:00:00.000,4227.0,4245.2
VA878,MOVIL,O&M,CHILQUINTA,2021-06-01 00:00:00.000,6788.0,6218.212121212121
TL002,FIJA,O&M,CGED,2021-11-01 00:00:00.000,4673.0,4371.40625
RS015,FIJA,O&M,ENEL DISTRIBUCION,2020-03-01 00:00:00.000,3328.0,3365.777126099707
ZB095,MOVIL,O&M,CGED,2022-04-01 00:00:00.000,1993.0,2074.784848484848
FS969,MOVIL,O&M,CGED,2020-03-01 00:00:00.000,2041.0,2109.0104166666665
TL072,MOVIL,O&M,CGED,2024-03-01 00:00:00.000,4725.0,5141.975806451613
MA290,MOVIL,O&M,CGED,2021-12-01 00:00:00.000,4318.0,4433.525
TA459,MOVIL,O&M,CGED,2020-12-01 00:00:00.000,7470.0,7807.149425287357
SA473,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,5520.0,5558.75
PM054,MOVIL,O&M,SOCOEPA,2023-05-01 00:00:00.000,3514.0,3514.0
RS015,FIJA,O&M,ENEL DISTRIBUCION,2020-08-01 00:00:00.000,6752.0,3376.0
ZV933,MOVIL,O&M,CGED,2024-10-01 00:00:00.000,1407.0,1410.3306451612905
AM175,MOVIL,O&M,ENEL DISTRIBUCION,2023-06-01 00:00:00.000,4638.0,4216.23125
